Date,FFR
17/07/2001,696714.24
18/07/2001,696817.36
19/07/2001,696921.61
20/07/2001,697026.7
23/07/2001,697132.36
24/07/2001,697238.04
25/07/2001,697345.67
26/07/2001,697452.76
27/07/2001,697556.55
30/07/2001,697661.46
31/07/2001,697767.21
01/08/2001,697872.16
02/08/2001,697974.07
03/08/2001,698076.27
06/08/2001,698179.6
07/08/2001,698281.83
08/08/2001,698385.74
09/08/2001,698490.22
10/08/2001,698592.78
13/08/2001,698697.84
14/08/2001,698802.1
15/08/2001,698908.3
16/08/2001,699012.31
17/08/2001,699113.83
20/08/2001,699214.81
21/08/2001,699312.76
22/08/2001,699410.16
23/08/2001,699508.69
24/08/2001,699606.12
27/08/2001,699704.4
28/08/2001,699801.58
29/08/2001,699898.78
30/08/2001,699998.21
31/08/2001,700099.87
04/09/2001,700201.83
05/09/2001,700298.8
06/09/2001,700396.62
07/09/2001,700492.23
10/09/2001,700589.52
17/09/2001,700648.74
18/09/2001,700683.49
19/09/2001,700716.58
20/09/2001,700778.31
21/09/2001,700864.8
24/09/2001,700956.85
25/09/2001,701043.36
26/09/2001,701125.71
27/09/2001,701211.4
28/09/2001,701287.92
01/10/2001,701371.96
02/10/2001,701437.37
03/10/2001,701500.55
04/10/2001,701568.76
05/10/2001,701636.13
08/10/2001,701703.51
09/10/2001,701773.12
10/10/2001,701840.51
11/10/2001,701907.91
12/10/2001,701974.48
15/10/2001,702044.4
16/10/2001,702113.21
17/10/2001,702183.15
18/10/2001,702252.81
19/10/2001,702321.64
22/10/2001,702391.87
23/10/2001,702461
24/10/2001,702531.52
25/10/2001,702602.33
26/10/2001,702672.31
29/10/2001,702743.42
30/10/2001,702814.53
31/10/2001,702888.71
01/11/2001,702961.51
02/11/2001,703029.3
05/11/2001,703097.65
06/11/2001,703157.08
07/11/2001,703214
08/11/2001,703270.65
09/11/2001,703325.9
12/11/2001,703381.17
13/11/2001,703439.78
14/11/2001,703500.07
15/11/2001,703562.05
16/11/2001,703617.33
19/11/2001,703673.45
20/11/2001,703728.46
21/11/2001,703782.36
23/11/2001,703834.86
26/11/2001,703891.84
27/11/2001,703947.98
28/11/2001,704004.97
29/11/2001,704063.36
30/11/2001,704120.91
03/12/2001,704178.19
04/12/2001,704232.12
05/12/2001,704284.94
06/12/2001,704337.2
07/12/2001,704390.87
10/12/2001,704443.97
11/12/2001,704494.29
12/12/2001,704544.89
13/12/2001,704596.89
14/12/2001,704649.46
17/12/2001,704703.43
18/12/2001,704751.25
19/12/2001,704799.07
20/12/2001,704849.13
21/12/2001,704898.92
24/12/2001,704945.91
26/12/2001,704998.78
27/12/2001,705050.54
28/12/2001,705093.63
31/12/2001,705136.15
02/01/2002,705189.88
03/01/2002,705238.01
04/01/2002,705283.07
07/01/2002,705328.13
08/01/2002,705373.19
09/01/2002,705421.89
10/01/2002,705472.56
11/01/2002,705520.43
14/01/2002,705570.27
15/01/2002,705619.27
16/01/2002,705666.59
17/01/2002,705713.63
18/01/2002,705761.52
22/01/2002,705813.05
23/01/2002,705863.75
24/01/2002,705914.17
25/01/2002,705964.03
28/01/2002,706014.17
29/01/2002,706064.04
30/01/2002,706113.92
31/01/2002,706165.75
01/02/2002,706215.35
04/02/2002,706264.12
05/02/2002,706310.08
06/02/2002,706356.61
07/02/2002,706405.38
08/02/2002,706452.75
11/02/2002,706502.09
12/02/2002,706550.31
13/02/2002,706599.38
14/02/2002,706650.13
15/02/2002,706698.64
19/02/2002,706748.28
20/02/2002,706797.64
21/02/2002,706847.28
22/02/2002,706895.25
25/02/2002,706945.74
26/02/2002,706995.4
27/02/2002,707044.77
28/02/2002,707096.12
01/03/2002,707146.06
04/03/2002,707193.21
05/03/2002,707238.95
06/03/2002,707286.94
07/03/2002,707336.62
08/03/2002,707384.06
11/03/2002,707433.18
12/03/2002,707480.34
13/03/2002,707528.91
14/03/2002,707579.17
15/03/2002,707629.71
18/03/2002,707677.73
19/03/2002,707724.62
20/03/2002,707774.62
21/03/2002,707823.49
22/03/2002,707870.67
25/03/2002,707919.83
26/03/2002,707967.87
27/03/2002,708015.35
28/03/2002,708065.08
01/04/2002,708117.9
02/04/2002,708166.79
03/04/2002,708217.66
04/04/2002,708266.56
05/04/2002,708314.34
08/04/2002,708362.69
09/04/2002,708409.91
10/04/2002,708458.54
11/04/2002,708509.99
12/04/2002,708560.32
15/04/2002,708612.05
16/04/2002,708659.29
17/04/2002,708707.94
18/04/2002,708756.03
19/04/2002,708803
22/04/2002,708851.66
23/04/2002,708899.76
24/04/2002,708949.27
25/04/2002,709000.48
26/04/2002,709050.84
29/04/2002,709101.77
30/04/2002,709152.98
01/05/2002,709205.88
02/05/2002,709256.26
03/05/2002,709304.95
06/05/2002,709354.21
07/05/2002,709402.62
08/05/2002,709450.76
09/05/2002,709499.75
10/05/2002,709548.74
13/05/2002,709598.01
14/05/2002,709645.6
15/05/2002,709697.42
16/05/2002,709746.98
17/05/2002,709794.86
20/05/2002,709843.31
21/05/2002,709890.63
22/05/2002,709939.36
23/05/2002,709988.95
24/05/2002,710038.25
28/05/2002,710091.22
29/05/2002,710141.66
30/05/2002,710192.39
31/05/2002,710242.83
03/06/2002,710294.41
04/06/2002,710343.17
05/06/2002,710391.09
06/06/2002,710440.43
07/06/2002,710489.2
10/06/2002,710538.82
11/06/2002,710587.32
12/06/2002,710636.66
13/06/2002,710686.29
14/06/2002,710735.65
17/06/2002,710786.98
18/06/2002,710835.21
19/06/2002,710882.88
20/06/2002,710932.25
21/06/2002,710981.34
24/06/2002,711031.27
25/06/2002,711080.65
26/06/2002,711130.88
27/06/2002,711181.96
28/06/2002,711230.78
01/07/2002,711282.43
02/07/2002,711330.98
03/07/2002,711379.25
05/07/2002,711427.8
08/07/2002,711477.2
09/07/2002,711525.77
10/07/2002,711574.89
11/07/2002,711624.59
12/07/2002,711672.88
15/07/2002,711724.56
16/07/2002,711773.14
17/07/2002,711821.44
18/07/2002,711870.59
19/07/2002,711919.18
22/07/2002,711969.18
23/07/2002,712018.06
24/07/2002,712065.24
25/07/2002,712114.69
26/07/2002,712162.45
29/07/2002,712211.9
30/07/2002,712260.23
31/07/2002,712309.98
01/08/2002,712360.57
02/08/2002,712409.2
05/08/2002,712459.23
06/08/2002,712508.43
07/08/2002,712556.78
08/08/2002,712605.13
09/08/2002,712652.64
12/08/2002,712702.41
13/08/2002,712751.62
14/08/2002,712801.96
15/08/2002,712854.86
16/08/2002,712902.95
19/08/2002,712951.61
20/08/2002,712999.7
21/08/2002,713048.37
22/08/2002,713097.32
23/08/2002,713145.99
26/08/2002,713197.21
27/08/2002,713247.87
28/08/2002,713298.82
29/08/2002,713350.33
30/08/2002,713401.57
03/09/2002,713454.51
04/09/2002,713503.77
05/09/2002,713553.32
06/09/2002,713601.74
09/09/2002,713651.58
10/09/2002,713700.86
11/09/2002,713749.57
12/09/2002,713798.85
13/09/2002,713847.57
16/09/2002,713899.41
17/09/2002,713948.14
18/09/2002,713995.73
19/09/2002,714043.62
20/09/2002,714091.79
23/09/2002,714141.09
24/09/2002,714190.68
25/09/2002,714241.42
26/09/2002,714292.43
27/09/2002,714342.89
30/09/2002,714395.33
01/10/2002,714447.77
02/10/2002,714497.39
03/10/2002,714547.29
04/10/2002,714596.06
07/10/2002,714645.4
08/10/2002,714694.18
09/10/2002,714743.24
10/10/2002,714792.88
11/10/2002,714841.95
14/10/2002,714891.02
15/10/2002,714944.36
16/10/2002,714993.44
17/10/2002,715042.81
18/10/2002,715091.33
21/10/2002,715140.42
22/10/2002,715188.95
23/10/2002,715238.9
24/10/2002,715289.98
25/10/2002,715341.64
28/10/2002,715392.46
29/10/2002,715442.14
30/10/2002,715490.97
31/10/2002,715542.64
01/11/2002,715592.05
04/11/2002,715640.61
05/11/2002,715687.18
06/11/2002,715729.21
07/11/2002,715765.28
08/11/2002,715798.8
11/11/2002,715832.32
12/11/2002,715868.96
13/11/2002,715902.2
14/11/2002,715938.85
15/11/2002,715977.2
18/11/2002,716011.58
19/11/2002,716045.67
20/11/2002,716080.62
21/11/2002,716116.71
22/11/2002,716152.23
25/11/2002,716189.75
26/11/2002,716225.56
27/11/2002,716261.65
29/11/2002,716296.61
02/12/2002,716332.71
03/12/2002,716367.96
04/12/2002,716402.92
05/12/2002,716438.18
06/12/2002,716472.58
09/12/2002,716507.26
10/12/2002,716541.95
11/12/2002,716578.63
12/12/2002,716615.31
13/12/2002,716650.86
16/12/2002,716689.54
17/12/2002,716725.37
18/12/2002,716760.92
19/12/2002,716797.33
20/12/2002,716833.17
23/12/2002,716869.58
24/12/2002,716902.29
26/12/2002,716938.71
27/12/2002,716972.85
30/12/2002,717007.84
31/12/2002,717040.85
02/01/2003,717077.84
03/01/2003,717109.71
06/01/2003,717144.42
07/01/2003,717178.57
08/01/2003,717215.29
09/01/2003,717252
10/01/2003,717287.58
13/01/2003,717323.44
14/01/2003,717358.74
15/01/2003,717395.75
16/01/2003,717431.05
17/01/2003,717465.21
21/01/2003,717502.51
22/01/2003,717538.38
23/01/2003,717574.55
24/01/2003,717609
27/01/2003,717646.02
28/01/2003,717681.05
29/01/2003,717716.93
30/01/2003,717753.67
31/01/2003,717791.55
03/02/2003,717828.58
04/02/2003,717863.05
05/02/2003,717897.52
06/02/2003,717932.56
07/02/2003,717967.03
10/02/2003,718002.64
11/02/2003,718037.4
12/02/2003,718072.45
13/02/2003,718108.93
14/02/2003,718145.97
18/02/2003,718184.44
19/02/2003,718219.78
20/02/2003,718255.41
21/02/2003,718289.9
24/02/2003,718325.52
25/02/2003,718362.01
26/02/2003,718398.5
27/02/2003,718435.84
28/02/2003,718473.76
03/03/2003,718511.68
04/03/2003,718545.9
05/03/2003,718580.68
06/03/2003,718615.76
07/03/2003,718649.98
10/03/2003,718685.05
11/03/2003,718719.56
12/03/2003,718754.64
13/03/2003,718792.01
14/03/2003,718829.09
17/03/2003,718866.45
18/03/2003,718900.69
19/03/2003,718934.92
20/03/2003,718970.01
21/03/2003,719004.25
24/03/2003,719039.34
25/03/2003,719074.72
26/03/2003,719110.68
27/03/2003,719147.49
28/03/2003,719183.45
31/03/2003,719222.83
01/04/2003,719259.65
02/04/2003,719293.61
03/04/2003,719329.01
04/04/2003,719363.83
07/04/2003,719399.51
08/04/2003,719434.34
09/04/2003,719469.74
10/04/2003,719506
11/04/2003,719541.4
14/04/2003,719579.1
15/04/2003,719617.36
16/04/2003,719653.34
17/04/2003,719689.89
21/04/2003,719726.73
22/04/2003,719762.72
23/04/2003,719798.14
24/04/2003,719833.56
25/04/2003,719870.12
28/04/2003,719906.97
29/04/2003,719943.25
30/04/2003,719980.68
01/05/2003,720017.82
02/05/2003,720053.25
05/05/2003,720089.54
06/05/2003,720126.11
07/05/2003,720162.69
08/05/2003,720198.98
09/05/2003,720234.42
12/05/2003,720270.15
13/05/2003,720305.3
14/05/2003,720342.46
15/05/2003,720381.34
16/05/2003,720417.36
19/05/2003,720453.38
20/05/2003,720488.54
21/05/2003,720523.71
22/05/2003,720559.45
23/05/2003,720594.05
27/05/2003,720631.79
28/05/2003,720668.68
29/05/2003,720705.57
30/05/2003,720742.18
02/06/2003,720778.51
03/06/2003,720813.11
04/06/2003,720848.01
05/06/2003,720884.05
06/06/2003,720919.52
09/06/2003,720955.28
10/06/2003,720990.19
11/06/2003,721025.95
12/06/2003,721061.72
13/06/2003,721097.2
16/06/2003,721135.26
17/06/2003,721170.74
18/06/2003,721205.65
19/06/2003,721240.57
20/06/2003,721275.77
23/06/2003,721310.41
24/06/2003,721343.32
25/06/2003,721377.1
26/06/2003,721408.59
27/06/2003,721439.51
30/06/2003,721481.02
01/07/2003,721512.8
02/07/2003,721541.71
03/07/2003,721569.2
07/07/2003,721597.84
08/07/2003,721624.47
09/07/2003,721651.96
10/07/2003,721680.59
11/07/2003,721708.66
14/07/2003,721739.3
15/07/2003,721771.67
16/07/2003,721800.59
17/07/2003,721829.81
18/07/2003,721858.17
21/07/2003,721887.39
22/07/2003,721916.03
23/07/2003,721946.11
24/07/2003,721975.91
25/07/2003,722005.42
28/07/2003,722035.5
29/07/2003,722065.3
30/07/2003,722094.81
31/07/2003,722124.61
01/08/2003,722153.27
04/08/2003,722181.92
05/08/2003,722206.57
06/08/2003,722231.79
07/08/2003,722259.02
08/08/2003,722286.53
11/08/2003,722315.77
12/08/2003,722344.14
13/08/2003,722373.09
14/08/2003,722408.07
15/08/2003,722447.91
18/08/2003,722477.44
19/08/2003,722504.11
20/08/2003,722529.62
21/08/2003,722558.58
22/08/2003,722586.97
25/08/2003,722616.79
26/08/2003,722645.46
27/08/2003,722673.57
28/08/2003,722703.39
29/08/2003,722732.36
02/09/2003,722762.76
03/09/2003,722790.29
04/09/2003,722818.4
05/09/2003,722845.94
08/09/2003,722874.33
09/09/2003,722901.58
10/09/2003,722928.84
11/09/2003,722957.52
12/09/2003,722986.79
15/09/2003,723018.63
16/09/2003,723046.46
17/09/2003,723074.29
18/09/2003,723102.99
19/09/2003,723131.4
22/09/2003,723160.67
23/09/2003,723189.65
24/09/2003,723219.21
25/09/2003,723250.2
26/09/2003,723279.76
29/09/2003,723309.61
30/09/2003,723343.2
01/10/2003,723375.06
02/10/2003,723404.34
03/10/2003,723432.76
06/10/2003,723461.18
07/10/2003,723489.31
08/10/2003,723517.73
09/10/2003,723547.02
10/10/2003,723575.73
13/10/2003,723604.45
14/10/2003,723635.46
15/10/2003,723666.76
16/10/2003,723696.62
17/10/2003,723724.77
20/10/2003,723754.06
21/10/2003,723782.49
22/10/2003,723810.93
23/10/2003,723840.22
24/10/2003,723869.24
27/10/2003,723898.82
28/10/2003,723926.97
29/10/2003,723954.84
30/10/2003,723984.14
31/10/2003,724013.73
03/11/2003,724043.04
04/11/2003,724071.2
05/11/2003,724099.35
06/11/2003,724128.09
07/11/2003,724156.25
10/11/2003,724184.7
11/11/2003,724213.15
12/11/2003,724241.89
13/11/2003,724270.34
14/11/2003,724298.51
17/11/2003,724328.4
18/11/2003,724356.57
19/11/2003,724384.74
20/11/2003,724413.48
21/11/2003,724441.65
24/11/2003,724469.82
25/11/2003,724499.15
26/11/2003,724528.19
28/11/2003,724557.22
01/12/2003,724586.84
02/12/2003,724614.73
03/12/2003,724642.91
04/12/2003,724671.38
05/12/2003,724699.56
08/12/2003,724728.03
09/12/2003,724755.93
10/12/2003,724784.4
11/12/2003,724812.87
12/12/2003,724841.35
15/12/2003,724871.26
16/12/2003,724899.74
17/12/2003,724928.22
18/12/2003,724957.27
19/12/2003,724985.46
22/12/2003,725014.81
23/12/2003,725043.58
24/12/2003,725071.49
26/12/2003,725099.4
29/12/2003,725127.6
30/12/2003,725154.36
31/12/2003,725181.41
02/01/2004,725210.47
05/01/2004,725238.39
06/01/2004,725264.86
07/01/2004,725291.92
08/01/2004,725320.41
09/01/2004,725348.9
12/01/2004,725377.69
13/01/2004,725406.18
14/01/2004,725435.26
15/01/2004,725465.2
16/01/2004,725493.41
20/01/2004,725522.77
21/01/2004,725551.57
22/01/2004,725580.93
23/01/2004,725609.73
26/01/2004,725640.82
27/01/2004,725670.19
28/01/2004,725698.7
29/01/2004,725727.5
30/01/2004,725757.16
02/02/2004,725786.25
03/02/2004,725814.19
04/02/2004,725842.99
05/02/2004,725872.08
06/02/2004,725900.6
09/02/2004,725929.69
10/02/2004,725958.5
11/02/2004,725987.31
12/02/2004,726016.69
13/02/2004,726045.79
17/02/2004,726075.18
18/02/2004,726103.99
19/02/2004,726132.8
20/02/2004,726161.33
23/02/2004,726190.15
24/02/2004,726218.67
25/02/2004,726248.07
26/02/2004,726277.75
27/02/2004,726307.73
01/03/2004,726337.7
02/03/2004,726366.52
03/03/2004,726395.35
04/03/2004,726423.89
05/03/2004,726452.71
08/03/2004,726481.54
09/03/2004,726510.08
10/03/2004,726538.91
11/03/2004,726568.03
12/03/2004,726596.57
15/03/2004,726626.85
16/03/2004,726655.39
17/03/2004,726684.23
18/03/2004,726713.07
19/03/2004,726741.61
22/03/2004,726770.74
23/03/2004,726799.29
24/03/2004,726827.85
25/03/2004,726857.27
26/03/2004,726886.11
29/03/2004,726914.95
30/03/2004,726943.22
31/03/2004,726973.51
01/04/2004,727003.23
02/04/2004,727032.08
05/04/2004,727061.21
06/04/2004,727090.07
07/04/2004,727118.92
08/04/2004,727148.35
12/04/2004,727177.2
13/04/2004,727206.06
14/04/2004,727235.21
15/04/2004,727264.93
16/04/2004,727293.5
19/04/2004,727322.36
20/04/2004,727350.94
21/04/2004,727379.51
22/04/2004,727408.38
23/04/2004,727436.95
26/04/2004,727466.11
27/04/2004,727494.69
28/04/2004,727523.84
29/04/2004,727553.58
30/04/2004,727583.32
03/05/2004,727613.06
04/05/2004,727641.93
05/05/2004,727670.52
06/05/2004,727699.39
07/05/2004,727727.98
10/05/2004,727756.86
11/05/2004,727784.58
12/05/2004,727812.88
13/05/2004,727841.77
14/05/2004,727871.23
17/05/2004,727901.55
18/05/2004,727930.44
19/05/2004,727959.33
20/05/2004,727988.21
21/05/2004,728016.81
24/05/2004,728045.7
25/05/2004,728074.59
26/05/2004,728103.2
27/05/2004,728132.09
28/05/2004,728161.56
01/06/2004,728191.03
02/06/2004,728219.35
03/06/2004,728247.96
04/06/2004,728276.57
07/06/2004,728305.18
08/06/2004,728333.22
09/06/2004,728361.83
10/06/2004,728390.73
14/06/2004,728420.21
15/06/2004,728449.99
16/06/2004,728478.89
17/06/2004,728508.09
18/06/2004,728537
21/06/2004,728565.91
22/06/2004,728594.82
23/06/2004,728624.31
24/06/2004,728654.09
25/06/2004,728684.45
28/06/2004,728715.97
29/06/2004,728748.65
30/06/2004,728788.56
01/07/2004,728829.04
02/07/2004,728865.2
06/07/2004,728902.8
07/07/2004,728939.24
08/07/2004,728975.69
09/07/2004,729011.56
12/07/2004,729048.01
13/07/2004,729083.88
14/07/2004,729119.76
15/07/2004,729157.37
16/07/2004,729193.25
19/07/2004,729229.42
20/07/2004,729265.59
21/07/2004,729301.77
22/07/2004,729338.23
23/07/2004,729374.41
26/07/2004,729411.17
27/07/2004,729447.93
28/07/2004,729485.27
29/07/2004,729522.9
30/07/2004,729560.25
02/08/2004,729597.3
03/08/2004,729633.2
04/08/2004,729668.53
05/08/2004,729706.17
06/08/2004,729744.39
09/08/2004,729783.49
10/08/2004,729824.9
11/08/2004,729868.34
12/08/2004,729912.07
13/08/2004,729954.94
16/08/2004,729996.36
17/08/2004,730031.13
18/08/2004,730071.39
19/08/2004,730114.85
20/08/2004,730158.31
23/08/2004,730202.06
24/08/2004,730245.81
25/08/2004,730290.73
26/08/2004,730335.65
27/08/2004,730379.7
30/08/2004,730424.34
31/08/2004,730469.26
01/09/2004,730513.61
02/09/2004,730557.38
03/09/2004,730600.29
07/09/2004,730644.94
08/09/2004,730688.72
09/09/2004,730731.92
10/09/2004,730774.84
13/09/2004,730818.63
14/09/2004,730859.23
15/09/2004,730904.76
16/09/2004,730951.46
17/09/2004,730997.29
20/09/2004,731044.86
21/09/2004,731094.18
22/09/2004,731145.82
23/09/2004,731198.04
24/09/2004,731249.11
27/09/2004,731300.18
28/09/2004,731350.1
29/09/2004,731401.17
30/09/2004,731457.48
01/10/2004,731511.47
04/10/2004,731562.85
05/10/2004,731613.07
06/10/2004,731663.59
07/10/2004,731714.69
08/10/2004,731764.34
11/10/2004,731814
12/10/2004,731865.69
13/10/2004,731915.93
14/10/2004,731967.34
15/10/2004,732019.33
18/10/2004,732069.59
19/10/2004,732119.55
20/10/2004,732170.1
21/10/2004,732221.24
22/10/2004,732271.22
25/10/2004,732322.36
26/10/2004,732372.34
27/10/2004,732423.78
28/10/2004,732475.81
29/10/2004,732527.84
01/11/2004,732581.03
02/11/2004,732631.62
03/11/2004,732681.91
04/11/2004,732733.37
05/11/2004,732784.55
08/11/2004,732836.89
09/11/2004,732888.95
10/11/2004,732944.78
11/11/2004,733000.63
12/11/2004,733059.38
15/11/2004,733119.31
16/11/2004,733176.91
17/11/2004,733234.81
18/11/2004,733292.71
19/11/2004,733350.62
22/11/2004,733409.11
23/11/2004,733467.32
24/11/2004,733526.11
26/11/2004,733584.62
29/11/2004,733643.71
30/11/2004,733702.52
01/12/2004,733761.92
02/12/2004,733820.15
03/12/2004,733877.81
06/12/2004,733937.22
07/12/2004,733995.18
08/12/2004,734053.72
09/12/2004,734113.44
10/12/2004,734174.32
13/12/2004,734237.83
14/12/2004,734303.1
15/12/2004,734370.41
16/12/2004,734436.27
17/12/2004,734501.26
20/12/2004,734567.13
21/12/2004,734632.43
22/12/2004,734698.02
23/12/2004,734766.24
27/12/2004,734831.55
28/12/2004,734896.87
29/12/2004,734961.91
30/12/2004,735027.24
31/12/2004,735084.7
03/01/2005,735152.08
04/01/2005,735217.72
05/01/2005,735283.36
06/01/2005,735349.01
07/01/2005,735414.38
10/01/2005,735480.33
11/01/2005,735545.71
12/01/2005,735611.38
13/01/2005,735678.23
14/01/2005,735745.08
18/01/2005,735812.52
19/01/2005,735876.47
20/01/2005,735942.17
21/01/2005,736008.17
24/01/2005,736074.18
25/01/2005,736141.07
26/01/2005,736209.13
27/01/2005,736278.96
28/01/2005,736351.42
31/01/2005,736424.47
01/02/2005,736494.6
02/02/2005,736561.53
03/02/2005,736634.31
04/02/2005,736707.68
07/02/2005,736780.77
08/02/2005,736853.28
09/02/2005,736926.38
10/02/2005,736999.78
11/02/2005,737072.89
14/02/2005,737146.31
15/02/2005,737220.31
16/02/2005,737292.86
17/02/2005,737366.01
18/02/2005,737439.45
22/02/2005,737514.66
23/02/2005,737588.7
24/02/2005,737663.34
25/02/2005,737737.69
28/02/2005,737811.47
01/03/2005,737881.44
02/03/2005,737954.06
03/03/2005,738027.56
04/03/2005,738100.78
07/03/2005,738174.3
08/03/2005,738247.23
09/03/2005,738320.47
10/03/2005,738394.3
11/03/2005,738467.85
14/03/2005,738543.75
15/03/2005,738620.24
16/03/2005,738695.57
17/03/2005,738774.13
18/03/2005,738853.28
21/03/2005,738932.74
22/03/2005,739012.5
23/03/2005,739092.56
24/03/2005,739173.21
28/03/2005,739255.05
29/03/2005,739334.84
30/03/2005,739415.23
31/03/2005,739502.08
01/04/2005,739585.13
04/04/2005,739666.72
05/04/2005,739746.55
06/04/2005,739826.69
07/04/2005,739907.72
08/04/2005,739988.47
11/04/2005,740070.1
12/04/2005,740151.45
13/04/2005,740232.51
14/04/2005,740314.47
15/04/2005,740397.31
18/04/2005,740478.11
19/04/2005,740558.62
20/04/2005,740639.14
21/04/2005,740719.97
22/04/2005,740800.51
25/04/2005,740883.4
26/04/2005,740965.14
27/04/2005,741042.47
28/04/2005,741127.45
29/04/2005,741214.8
02/05/2005,741302.45
03/05/2005,741389.23
04/05/2005,741477.2
05/05/2005,741565.17
06/05/2005,741652.87
09/05/2005,741740.86
10/05/2005,741828.87
11/05/2005,741916.89
12/05/2005,742005.51
13/05/2005,742094.14
16/05/2005,742184.25
17/05/2005,742272.31
18/05/2005,742360.68
19/05/2005,742449.64
20/05/2005,742538.32
23/05/2005,742627.01
24/05/2005,742715.13
25/05/2005,742803.84
26/05/2005,742892.56
27/05/2005,742981.3
31/05/2005,743072.4
01/06/2005,743161.45
02/06/2005,743249.92
03/06/2005,743338.11
06/06/2005,743426.6
07/06/2005,743513.93
08/06/2005,743601.26
09/06/2005,743690.08
10/06/2005,743778.91
13/06/2005,743868.64
14/06/2005,743957.49
15/06/2005,744047.53
16/06/2005,744136.11
17/06/2005,744224.4
20/06/2005,744313.29
21/06/2005,744400.72
22/06/2005,744487.27
23/06/2005,744577.38
24/06/2005,744668.09
27/06/2005,744761.76
28/06/2005,744855.45
29/06/2005,744950.03
30/06/2005,745049.06
01/07/2005,745148.4
05/07/2005,745245.09
06/07/2005,745333.52
07/07/2005,745427.57
08/07/2005,745522.82
11/07/2005,745618.38
12/07/2005,745713.95
13/07/2005,745810.71
14/07/2005,745908.97
15/07/2005,746007.24
18/07/2005,746101.68
19/07/2005,746194.35
20/07/2005,746290.58
21/07/2005,746387.42
22/07/2005,746483.68
25/07/2005,746580.84
26/07/2005,746677.13
27/07/2005,746774.02
28/07/2005,746870.92
29/07/2005,746969.02
01/08/2005,747066.84
02/08/2005,747161.71
03/08/2005,747261.03
04/08/2005,747363.04
05/08/2005,747466.54
08/08/2005,747570.36
09/08/2005,747673.3
10/08/2005,747776.55
11/08/2005,747880.7
12/08/2005,747986.06
15/08/2005,748093.21
16/08/2005,748195.92
17/08/2005,748301.92
18/08/2005,748405.85
19/08/2005,748510.98
22/08/2005,748615.24
23/08/2005,748718.92
24/08/2005,748822.9
25/08/2005,748928.39
26/08/2005,749033.6
29/08/2005,749138.82
30/08/2005,749243.46
31/08/2005,749351.39
01/09/2005,749457.55
02/09/2005,749561.34
06/09/2005,749667.53
07/09/2005,749771.06
08/09/2005,749874.89
09/09/2005,749978.74
12/09/2005,750082.91
13/09/2005,750185.6
14/09/2005,750290.98
15/09/2005,750400.25
16/09/2005,750508.05
19/09/2005,750615.86
20/09/2005,750725.17
21/09/2005,750835.99
22/09/2005,750948.32
23/09/2005,751060.37
26/09/2005,751174.52
27/09/2005,751285.7
28/09/2005,751397.8
29/09/2005,751511.7
30/09/2005,751628.9
03/10/2005,751744.33
04/10/2005,751856.2
05/10/2005,751968.08
06/10/2005,752080.28
07/10/2005,752191.6
10/10/2005,752302.93
11/10/2005,752413.99
12/10/2005,752514.31
13/10/2005,752626.29
14/10/2005,752738.89
17/10/2005,752852.99
18/10/2005,752963.83
19/10/2005,753074.68
20/10/2005,753187.35
21/10/2005,753299.73
24/10/2005,753412.12
25/10/2005,753523.94
26/10/2005,753636.07
27/10/2005,753751.21
28/10/2005,753867.86
31/10/2005,753988.12
01/11/2005,754107.5
02/11/2005,754226.9
03/11/2005,754346.92
04/11/2005,754466.66
07/11/2005,754586.12
08/11/2005,754704.39
09/11/2005,754824.79
10/11/2005,754944
11/11/2005,755063.23
14/11/2005,755183.98
15/11/2005,755302.96
16/11/2005,755421.65
17/11/2005,755540.96
18/11/2005,755660.88
21/11/2005,755781.73
22/11/2005,755901.39
23/11/2005,756021.68
25/11/2005,756142.58
28/11/2005,756262.9
29/11/2005,756382.65
30/11/2005,756503.61
01/12/2005,756624.59
02/12/2005,756744.69
05/12/2005,756865.41
06/12/2005,756984.64
07/12/2005,757104.2
08/12/2005,757227.08
09/12/2005,757352.08
12/12/2005,757479.51
13/12/2005,757606.65
14/12/2005,757734.73
15/12/2005,757863.72
16/12/2005,757991.54
19/12/2005,758119.37
20/12/2005,758248.73
21/12/2005,758371.5
22/12/2005,758499.4
23/12/2005,758626.12
27/12/2005,758754.36
28/12/2005,758880.52
29/12/2005,759006.39
30/12/2005,759129.58
03/01/2006,759260.32
04/01/2006,759387.47
05/01/2006,759515.24
06/01/2006,759642.43
09/01/2006,759770.54
10/01/2006,759898.38
11/01/2006,760026.23
12/01/2006,760155.31
13/01/2006,760285.02
17/01/2006,760415.36
18/01/2006,760543.3
19/01/2006,760670.96
20/01/2006,760798.95
23/01/2006,760927.56
24/01/2006,761056.8
25/01/2006,761188.47
26/01/2006,761320.47
27/01/2006,761454.01
30/01/2006,761589.38
31/01/2006,761724.47
01/02/2006,761859.58
02/02/2006,761995.02
03/02/2006,762131.4
06/02/2006,762267.79
07/02/2006,762403.01
08/02/2006,762538.54
09/02/2006,762675.32
10/02/2006,762811.81
13/02/2006,762946.21
14/02/2006,763080.94
15/02/2006,763217.2
16/02/2006,763352.89
17/02/2006,763488.59
21/02/2006,763626.14
22/02/2006,763762.2
23/02/2006,763897.68
24/02/2006,764033.48
27/02/2006,764170.52
28/02/2006,764307.59
01/03/2006,764444.68
02/03/2006,764581.19
03/03/2006,764718.02
06/03/2006,764854.88
07/03/2006,764991.77
08/03/2006,765128.68
09/03/2006,765265.61
